## source: http://pathways.mcdb.ucla.edu/algal/id_conversion.html
JGI_v5.3.1_ID	JGI_v5.5_ID
g499	N/A
g11689	Cre11.g467759.t1.1
g15885	N/A
g3161	Cre03.g155051.t1.1
g4117	N/A
g7799	N/A
g16432	N/A
g9442	Cre09.g392504.t1.1
g16674	Cre16.g672602.t1.1
g7630	N/A
g101	N/A
g3411	Cre03.g166201.t1.1
g9492	N/A
g10325	N/A
g5163	N/A
g11444	N/A
g1742	N/A
g11145	N/A
g2579	N/A
g6864	N/A
g11088	Cre10.g451200.t1.2
g10837	N/A
g8260	N/A
g14273	N/A
g14768	N/A
g544	Cre01.g023600.t1.2
g725	N/A
g4999	N/A
g11200	N/A
g1226	Cre01.g055416.t1.1
g16953	N/A
g366	N/A
g8323	N/A
g12322	N/A
g9445	N/A
g6679	Cre06.g287550.t1.1
g10880	N/A
g12249	Cre12.g487050.t1.1
g4125	Cre03.g206087.t1.1
g13749	N/A
g11358	N/A
g6340	Cre06.g278197.t1.1
g16041	N/A
g1354	N/A
g11759	Cre11.g468377.t1.1
g3510	N/A
g15541	N/A
g16474	N/A
g12179	N/A
g3520	N/A
g863	N/A
g13186	N/A
g3344	N/A
g1901	Cre02.g095128.t1.1
g17211	N/A
g15641	N/A
g7732	N/A
g12039	N/A
g12137	N/A
g8876	N/A
g1772	N/A
g4883	N/A
g12072	N/A
g8719	N/A
g11864	N/A
g10826	N/A
g14217	N/A
g10277	N/A
g10579	N/A
g12112	Cre12.g492504.t1.1
g3444	Cre03.g167690.t1.1
g4445	N/A
g14884	N/A
g15384	Cre15.g640426.t1.1
g5194	N/A
g5299	Cre05.g242602.t1.1
g13045	N/A
g11224	N/A
g12453	N/A
g7958	Cre07.g341551.t1.1
g4598	N/A
g1287	Cre01.g070567.t1.1
g2159	N/A
g12726	N/A
g6980	Cre06.g301700.t1.2
g7013	N/A
g9336	N/A
g9626	Cre09.g388875.t1.1
g17377	N/A
g3998	N/A
g10791	N/A
g16509	N/A
g5022	N/A
g9737	Cre09.g392914.t1.1, Cre09.g392914.t2.1
g4931	N/A
g2316	N/A
g16143	Cre16.g680232.t1.1
g13649	N/A
g10153	N/A
g5743	N/A
g3534	Cre03.g171461.t1.1
g10103	Cre09.g407501.t1.2
g233	N/A
g2701	N/A
g9610	Cre09.g388319.t1.1
g8415	N/A
g5247	N/A
g15221	N/A
g5103	N/A
g2344	N/A
g4223	N/A
g11431	N/A
g4134	Cre03.g208553.t1.1
g5133	Cre05.g232304.t1.1
g13580	N/A
g5547	N/A
g8468	N/A
g12192	N/A
g5457	N/A
g11236	N/A
g9022	N/A
g6458	Cre06.g278296.t1.1
g16269	N/A
g2782	Cre02.g142607.t1.1
g13356	N/A
g1818	N/A
g5288	N/A
g12673	N/A
g835	N/A
g15042	N/A
g1477	N/A
g1630	N/A
g13191	N/A
g6682	N/A
g16859	Cre16.g689647.t1.1
g4034	N/A
g528	N/A
g2868	Cre03.g144104.t1.1
g44	N/A
g15367	N/A
g11758	Cre11.g468374.t1.1
g4534	Cre04.g217903.t1.1
g17466	N/A
g14304	Cre13.g582692.t1.1
g7227	N/A
g3116	N/A
g16547	N/A
g285	N/A
g2310	N/A
g3730	N/A
g5821	N/A
g8600	N/A
g980	Cre01.g043817.t2.1, Cre01.g043817.t1.1
g1052	N/A
g5091	N/A
g5480	N/A
g10570	N/A
g8363	Cre08.g358546.t1.1
g16639	Cre16.g674152.t1.1
g16317	N/A
g15557	N/A
g8570	N/A
g17344	N/A
g16601	Cre16.g675851.t1.1
g17561	N/A
g13748	N/A
g14738	N/A
g13407	N/A
g15923	N/A
g2205	N/A
g17444	Cre17.g720800.t1.1
g12006	Cre12.g483700.t2.1, Cre12.g483700.t1.2
g9151	Cre09.g405106.t1.1
g7489	Cre07.g324211.t2.1, Cre07.g324211.t1.1
g16498	N/A
g7910	N/A
g8635	N/A
g11930	N/A
g3278	N/A
g5930	N/A
g2791	Cre02.g142687.t1.1, Cre02.g142687.t2.1
g1620	N/A
g2521	N/A
g9524	N/A
g4119	Cre03.g198600.t1.2
g5934	N/A
g15585	Cre16.g694403.t1.1
g9641	Cre09.g389430.t1.1
g9399	N/A
g14801	N/A
g16936	Cre17.g698332.t1.1
g15847	N/A
g13327	Cre12.g559703.t1.1
g2692	Cre02.g141166.t1.1
g17702	Cre17.g732533.t1.1
g11229	Cre10.g457750.t1.2
g8626	Cre08.g368150.t1.1
g15142	N/A
g4470	Cre03.g211297.t1.1
g7297	N/A
g10871	N/A
g8481	N/A
g11370	N/A
g295	N/A
g14945	N/A
g6939	Cre06.g300001.t1.1
g12895	N/A
g4707	N/A
g12511	N/A
g5430	Cre05.g236183.t1.1
g15560	N/A
g2258	N/A
g6642	N/A
g15708	N/A
g16835	Cre16.g686958.t1.1, Cre16.g686958.t2.1
g3772	N/A
g2887	Cre03.g144464.t1.1
g2702	N/A
g12764	N/A
g10436	N/A
g11629	Cre11.g467698.t1.1
g16513	N/A
g4951	Cre04.g226226.t1.1
g2276	N/A
g5042	Cre04.g230536.t1.1
g17462	N/A
g12164	N/A
g1110	N/A
g8882	N/A
g376	Cre01.g015650.t1.2
g1420	N/A
g8445	N/A
g12751	N/A
g5092	N/A
g4989	N/A
g3020	N/A
g6658	N/A
g13674	N/A
g16364	N/A
g7877	N/A
g15982	N/A
g12586	N/A
g15742	N/A
g6486	N/A
g4506	N/A
g13393	Cre12.g556912.t1.1, Cre12.g556912.t3.1, Cre12.g556912.t2.1
g14323	N/A
g16459	N/A
g13708	N/A
g3927	N/A
g17472	N/A
g16329	N/A
g6695	N/A
g10939	N/A
g12122	N/A
g5014	N/A
g5114	Cre05.g233052.t1.1
g9257	N/A
g9037	N/A
g7338	N/A
g7749	N/A
g17330	N/A
g7925	N/A
g1404	N/A
g1102	N/A
g11736	N/A
g16351	N/A
g5015	N/A
g3036	N/A
g16198	N/A
g10979	N/A
g16749	Cre16.g677541.t1.1
g536	N/A
g13774	N/A
g17429	N/A
g3437	N/A
g3478	N/A
g1034	Cre01.g046237.t1.1, Cre01.g046237.t2.1
g5196	N/A
g8854	N/A
g12173	N/A
g4646	Cre04.g216150.t1.2
g9095	Cre09.g386161.t1.1
g95	N/A
g6208	N/A
g17174	N/A
g11891	N/A
g2487	Cre02.g119751.t1.1
g11838	N/A
g9382	N/A
g6745	N/A
g3898	N/A
g13913	Cre13.g565321.t1.1
g16539	N/A
g12819	N/A
g10888	N/A
g12303	N/A
g12874	N/A
g15757	N/A
g13878	N/A
g5957	Cre06.g265250.t1.2
g12030	N/A
g16174	N/A
g15849	N/A
g6886	N/A
g2529	N/A
g16596	N/A
g11569	Cre11.g467639.t1.1
g13197	Cre12.g536683.t1.1
g7508	Cre07.g325026.t1.1
g13533	N/A
g10884	N/A
g8897	N/A
g13205	N/A
g10988	N/A
g1442	N/A
g16139	Cre16.g678808.t1.1
g3296	N/A
g7712	Cre07.g331475.t1.1
g11346	N/A
g17392	N/A
g14279	N/A
g13252	N/A
g10535	N/A
g17470	N/A
g9444	N/A
g9225	N/A
g1257	Cre01.g060347.t1.1
g900	N/A
g3342	N/A
g3079	N/A
g186	N/A
g3673	N/A
g7954	N/A
g6772	Cre06.g292282.t1.1
g11887	N/A
g934	N/A
g4815	N/A
g8274	N/A
g14999	Cre14.g622410.t1.1
g11323	N/A
g11554	Cre11.g467623.t2.1, Cre11.g467623.t1.1
g11089	N/A
g7206	N/A
g12033	Cre12.g484834.t1.1, Cre12.g484834.t2.1
g9726	Cre09.g392505.t1.1
g14429	N/A
g4174	N/A
g5255	Cre05.g244052.t1.1
g17196	N/A
g16282	N/A
g3642	Cre03.g176325.t1.2
g17282	N/A
g13271	N/A
g1284	Cre01.g069472.t1.1
g2230	Cre02.g108800.t1.1
g6233	Cre06.g278089.t1.1
g15273	Cre14.g633500.t1.1
g3035	N/A
g7589	N/A
g601	N/A
g4496	Cre04.g214209.t1.1
g8270	N/A
g13260	Cre12.g539181.t1.1
g15195	Cre14.g630823.t1.1
g4374	Cre03.g200879.t2.1, Cre03.g200879.t1.1
g474	N/A
g2417	N/A
g12888	Cre12.g523320.t2.1, Cre12.g523320.t1.1
g12616	N/A
g5906	N/A
g5866	N/A
g7509	N/A
g6380	Cre06.g278238.t1.1
g17382	N/A
g4380	Cre03.g201552.t2.1, Cre03.g201552.t1.1
g14168	N/A
g15460	N/A
g5508	N/A
g11071	N/A
g10946	N/A
g17629	N/A
g12231	N/A
g2278	N/A
g4241	N/A
g8005	N/A
g1502	N/A
g13172	N/A
g11834	N/A
g11559	Cre11.g467629.t2.1, Cre11.g467629.t1.1
g6883	N/A
g2721	Cre02.g141586.t1.1
g14592	Cre13.g604950.t2.1, Cre13.g604950.t1.1, Cre13.g604950.t3.1
g9767	Cre09.g393913.t1.1
g17441	N/A
g10122	N/A
g8149	N/A
g9528	N/A
g15030	Cre14.g623650.t1.2
g3616	N/A
g12149	Cre12.g495959.t1.1
g5048	Cre04.g231124.t1.1
g963	N/A
g4897	N/A
g2528	N/A
g5035	N/A
g237	N/A
g2857	Cre03.g143867.t1.1
g12105	N/A
g2422	Cre02.g117000.t1.1
g9718	Cre09.g392208.t1.1
g12362	N/A
g13044	N/A
g14192	N/A
g13831	N/A
g10551	N/A
g10847	N/A
g8646	N/A
g7445	N/A
g10771	N/A
g5248	N/A
g15520	N/A
g5581	N/A
g12428	Cre12.g507005.t1.1
g7674	N/A
g4601	Cre04.g217967.t1.1
g14806	N/A
g3000	Cre03.g146707.t1.1
g9178	N/A
g5441	N/A
g2016	N/A
g873	N/A
g17327	Cre17.g715800.t1.1
g9372	N/A
g3462	N/A
g14739	Cre14.g611484.t2.1, Cre14.g611484.t3.1, Cre14.g611484.t1.1
g10040	Cre09.g403219.t1.1
g9174	N/A
g11964	N/A
g14135	N/A
g4763	Cre04.g218526.t1.1
g10834	Cre10.g440100.t1.2
g5971	N/A
g15884	N/A
g12967	Cre12.g526250.t1.2
g12397	N/A
g7658	N/A
g11798	N/A
g14471	Cre13.g590010.t2.1, Cre13.g590010.t1.1
g15328	N/A
g2867	Cre03.g144084.t1.1
g11530	Cre11.g467601.t1.1
g16265	Cre16.g668552.t1.1
g3659	Cre03.g177007.t1.1
g15582	N/A
g17521	N/A
g1591	N/A
g4352	N/A
g7053	N/A
g8713	Cre08.g371957.t1.1
g12274	Cre12.g486209.t1.1
g6241	Cre06.g278097.t1.1
g6863	N/A
g7807	N/A
g8158	Cre07.g350652.t1.1, Cre07.g350652.t2.1
g11079	Cre10.g450850.t1.1
g13627	N/A
g6400	Cre06.g278259.t1.1
g9731	Cre09.g392692.t1.1
g3417	N/A
g10141	N/A
g7275	N/A
g16576	Cre16.g677001.t1.1
g8979	Cre08.g381550.t1.2
g15453	Cre15.g639504.t1.1
g3088	N/A
g9024	N/A
g5446	N/A
g13235	Cre12.g538300.t1.1
g11611	Cre11.g467681.t1.1
g11990	Cre11.g482952.t1.1
g16817	Cre16.g684939.t1.1
g3932	Cre03.g189901.t1.1
g497	Cre01.g021450.t3.1, Cre01.g021450.t2.1, Cre01.g021450.t1.1
g13193	N/A
g3382	N/A
g4660	N/A
g9764	Cre09.g393802.t1.1
g6403	Cre06.g278262.t1.1
g14175	N/A
g14252	N/A
g6305	Cre06.g278162.t1.1
g8744	N/A
g15826	N/A
g12238	N/A
g1097	N/A
g12263	N/A
g12319	Cre12.g511550.t1.2
g15402	N/A
g14218	N/A
g5134	Cre05.g232305.t1.1
g5366	Cre05.g234646.t1.1
g10439	N/A
g4429	Cre03.g206929.t1.1
g9326	N/A
g4561	Cre04.g217930.t1.1, Cre04.g217930.t2.1
g13770	N/A
g7748	N/A
g14272	Cre13.g581050.t2.1, Cre13.g581050.t1.1
g7989	Cre07.g343466.t1.1
g2306	N/A
g9866	Cre09.g397512.t1.1
g10363	N/A
g16786	Cre16.g681466.t1.1
g13752	N/A
g13306	N/A
g13707	N/A
g1566	N/A
g1301	N/A
g12313	N/A
g13272	Cre12.g539206.t2.1, Cre12.g539206.t1.1
g2606	N/A
g16473	N/A
g8749	Cre08.g373344.t1.1
g10359	N/A
g1749	Cre02.g093051.t1.1
g17385	N/A
g2023	N/A
g5202	Cre05.g246550.t1.2
g113	N/A
g2153	N/A
g17176	N/A
g7262	N/A
g13457	N/A
g9590	Cre09.g387578.t1.1
g3255	N/A
g15588	N/A
g10918	N/A
g5274	Cre05.g243451.t1.1
g6216	N/A
g1900	Cre02.g095127.t1.1
g11658	Cre11.g467728.t1.1
g5393	N/A
g14003	Cre13.g569100.t1.2
g2835	Cre02.g143507.t1.1
g12755	N/A
g10257	N/A
g563	N/A
g3829	N/A
g9489	N/A
g8734	N/A
g16609	N/A
g8408	N/A
g3432	N/A
g503	N/A
g6252	Cre06.g278109.t1.1
g5691	Cre06.g253851.t1.1
g13935	Cre13.g566300.t1.2
g6437	Cre06.g278284.t1.1
g7804	N/A
g5714	Cre06.g254200.t1.2
g4008	Cre03.g193676.t1.1
g7435	N/A
g8601	N/A
g3973	N/A
g9769	Cre09.g393991.t1.1
g6880	N/A
g7833	N/A
g6908	N/A
g16816	Cre16.g684827.t1.1
g5052	Cre04.g231516.t1.1, Cre04.g231516.t2.1
g423	N/A
g15119	N/A
g12861	N/A
g12354	N/A
g755	N/A
g16499	N/A
g3571	N/A
g9565	N/A
g6711	N/A
g3023	N/A
g5071	Cre04.g233302.t1.1
g7770	N/A
g683	Cre01.g030100.t2.1, Cre01.g030100.t1.1
g7982	N/A
g6738	N/A
g404	N/A
g2976	Cre03.g146227.t2.1, Cre03.g146227.t1.1
g15858	N/A
g9104	N/A
g6190	N/A
g2997	Cre03.g146647.t1.1
g13066	Cre12.g530876.t1.1
g5753	N/A
g13305	N/A
g15655	N/A
g17380	N/A
g3796	N/A
g11621	Cre11.g467691.t1.1
g13208	N/A
g10451	N/A
g15836	N/A
g7326	N/A
g2935	Cre03.g145407.t1.1
g11992	Cre11.g483033.t1.1, Cre11.g483033.t2.1
g3374	N/A
g5369	Cre05.g234649.t1.1
g1886	Cre02.g095113.t1.1
g14274	N/A
g399	N/A
g11105	Cre10.g452076.t1.1
g14790	N/A
g7510	N/A
g11131	N/A
g4729	N/A
g11766	N/A
g15807	N/A
g6751	N/A
g1689	N/A
g10117	N/A
g14572	N/A
g3860	N/A
g7861	Cre07.g337914.t1.2
g8409	N/A
g16246	Cre16.g669300.t1.2
g1758	N/A
g5666	N/A
g7516	N/A
g13390	N/A
g15204	N/A
g5819	N/A
g6123	N/A
g3661	N/A
g11179	Cre10.g455551.t1.1
g12834	N/A
g704	N/A
g9021	N/A
g8398	N/A
g8230	N/A
g9031	N/A
g12424	N/A
g5540	Cre05.g240225.t2.1, Cre05.g240225.t1.1
g11469	Cre11.g467539.t1.1
g5840	N/A
g137	Cre01.g005651.t1.1
g7159	N/A
g2182	N/A
g13124	N/A
g6518	N/A
g314	N/A
g15395	Cre15.g640203.t1.1
g2609	N/A
g11465	Cre11.g467535.t1.1
g6959	N/A
g13342	N/A
g965	N/A
g3607	N/A
g7653	N/A
g11007	N/A
g1987	N/A
g13097	N/A
g3771	N/A
g330	N/A
g1483	N/A
g6692	Cre06.g288252.t1.1
g1407	N/A
g6079	N/A
g17570	N/A
g5174	N/A
g13619	N/A
g4100	N/A
g9934	Cre09.g399849.t1.1
g16196	N/A
g16788	Cre16.g681690.t1.1
g9365	Cre09.g396200.t1.2
g13536	Cre12.g550500.t1.2
g3369	N/A
g5486	Cre05.g238270.t1.1
g13713	N/A
g17071	N/A
g13620	N/A
g3251	N/A
g15024	N/A
g5650	N/A
g12783	N/A
g13070	N/A
g2788	N/A
g12213	N/A
g12420	N/A
g16336	Cre16.g687652.t1.1
g4986	Cre04.g227850.t1.1
g1256	Cre01.g059982.t1.1
g3131	N/A
g12093	N/A
g10441	N/A
g17373	N/A
g192	N/A
g9085	Cre09.g386107.t1.1, Cre09.g386107.t2.1
g13340	N/A
g14287	N/A
g354	N/A
g13146	N/A
g5703	N/A
g846	N/A
g445	N/A
g6411	Cre06.g278269.t1.1
g7969	N/A
g7893	N/A
g12185	N/A
g9782	Cre09.g394436.t1.1
g13898	N/A
g13013	N/A
g4939	N/A
g10536	N/A
g3299	N/A
g15577	N/A
g2936	Cre03.g145427.t1.1
g3288	N/A
g311	N/A
g16072	N/A
g1460	Cre02.g079926.t1.1
g1022	N/A
g531	Cre01.g023000.t1.1
g16579	N/A
g17711	N/A
g5812	N/A
g4500	Cre04.g214657.t1.1
g14860	Cre14.g616826.t1.1
g13279	N/A
g16119	Cre16.g672041.t1.1
g8135	N/A
g16597	N/A
g7702	N/A
g9665	Cre09.g390319.t1.1
g2909	Cre03.g144907.t1.1
g7237	N/A
g7772	Cre07.g333781.t1.1
g16242	Cre16.g669452.t1.1
g13334	Cre12.g559555.t1.1
g14362	Cre13.g585100.t1.2
g12753	N/A
g12095	N/A
g8670	Cre08.g369976.t1.1
g7976	N/A
g11078	N/A
g16262	N/A
g1631	N/A
g11450	Cre11.g467522.t1.1
g16160	Cre16.g686285.t1.1
g6257	Cre06.g278114.t1.1
g15306	N/A
g7803	N/A
g3447	Cre03.g167712.t1.1
g12332	N/A
g476	N/A
g5722	N/A
g394	Cre01.g016542.t2.1, Cre01.g016542.t1.1
g2024	Cre02.g099452.t1.1
g8223	N/A
g8433	N/A
g7003	N/A
g6203	N/A
g1997	N/A
g15162	N/A
g8783	Cre08.g373372.t1.1
g13508	Cre12.g551802.t1.1
g4541	Cre04.g217910.t1.1
g7600	N/A
g11769	N/A
g7235	Cre07.g312701.t1.1
g4926	N/A
g9097	Cre09.g386173.t1.1
g984	N/A
g15272	N/A
g8162	N/A
g6058	N/A
g8700	N/A
g3979	N/A
g16545	N/A
g5588	N/A
g5638	N/A
g16857	Cre16.g689423.t1.1
g10118	N/A
g2754	Cre02.g142126.t1.1
g8390	Cre08.g358575.t1.1
g13957	N/A
g6558	N/A
g5428	N/A
g11795	N/A
g16584	N/A
g2915	Cre03.g145027.t1.1
g4696	N/A
g5251	Cre05.g244200.t1.1
g14940	N/A
g7315	N/A
g11803	Cre11.g475100.t1.2
g11250	Cre10.g458626.t1.1
g17458	N/A
g5679	N/A
g5680	Cre06.g253459.t1.2
g5059	Cre04.g232104.t1.1
g10380	N/A
g5808	N/A
g5485	Cre05.g238260.t1.1
g13335	N/A
g7242	N/A
g10383	Cre10.g419450.t1.1
g5596	N/A
g17657	N/A
g16406	N/A
g6333	Cre06.g278190.t1.1
g7228	N/A
g10344	Cre10.g417730.t2.1, Cre10.g417730.t1.2
g72	N/A
g3557	Cre03.g172500.t1.1
g15197	Cre14.g630847.t1.1
g8446	N/A
g9138	Cre09.g386756.t1.1
g3476	N/A
g6630	N/A
g6360	Cre06.g278218.t1.1
g5707	Cre06.g254002.t1.1
g9350	N/A
g2855	Cre03.g143827.t1.1
g8553	Cre08.g364950.t1.1, Cre08.g364950.t2.1
g7188	Cre06.g310601.t2.1, Cre06.g310601.t1.1
g13622	N/A
g1268	Cre01.g064362.t1.1
g473	N/A
g15234	Cre14.g632176.t1.1
g2793	Cre02.g142727.t1.1
g11114	N/A
g4477	Cre03.g212081.t1.1
g4910	N/A
g2832	Cre02.g143447.t1.1
g6997	N/A
g5254	Cre05.g244050.t1.1
g5769	N/A
g16089	N/A
g16652	Cre16.g673554.t1.1
g7260	N/A
g3366	N/A
g15117	Cre14.g627576.t1.1
g15907	N/A
g11794	N/A
g10510	N/A
g17719	Cre17.g733174.t1.1
g12813	N/A
g17511	N/A
g12411	Cre12.g507559.t1.1
g7178	N/A
g9187	N/A
g4670	N/A
g714	N/A
g7187	Cre06.g310576.t1.1
g12908	N/A
g9629	Cre09.g388986.t1.1
g9455	N/A
g15991	N/A
g16842	Cre16.g687742.t1.1
g9569	Cre09.g386800.t1.2
g17627	N/A
g4617	Cre04.g217979.t1.1
g10964	N/A
g17092	N/A
g6329	Cre06.g278186.t1.1
g10927	N/A
g7590	N/A
g16853	Cre16.g688975.t1.1
g11082	Cre10.g450926.t1.1
g6652	N/A
g10006	Cre09.g401997.t1.1
g6942	N/A
g17542	N/A
g17552	N/A
g16353	Cre16.g686950.t1.2
g1702	N/A
g4382	Cre03.g201776.t1.1
g6974	N/A
g2587	N/A
g346	N/A
g15795	N/A
g12897	Cre12.g523800.t1.1
g3110	N/A
g9824	Cre09.g395991.t1.1
g5362	Cre05.g234642.t1.1
g5546	N/A
g16237	N/A
g12024	Cre12.g484400.t1.1
g3068	Cre03.g150783.t1.1
g6675	N/A
g4353	Cre03.g198851.t1.1
g141	N/A
g14052	N/A
g7685	N/A
g16172	N/A
g6925	N/A
g14976	N/A
g5636	Cre06.g251683.t1.1
g3983	N/A
g10523	N/A
g17557	N/A
g6647	N/A
g11876	Cre11.g478350.t1.2
g3631	N/A
g6247	Cre06.g278104.t1.1
g4404	Cre03.g204241.t1.1
g7253	N/A
g17483	N/A
g8768	Cre08.g373361.t1.1
g8519	N/A
g7629	Cre07.g327976.t1.1
g2656	N/A
g16044	N/A
g17650	N/A
g16863	Cre16.g690095.t1.1
g10075	Cre09.g406416.t1.1
g9377	Cre09.g395646.t1.2
g8228	N/A
g11124	N/A
g13364	Cre12.g558300.t1.1
g852	N/A
g8812	Cre08.g373916.t1.1
g4423	Cre03.g206257.t1.1
g14839	N/A
g4202	N/A
g6930	N/A
g9895	Cre09.g398549.t1.1
g14087	Cre13.g572850.t1.1
g1799	Cre02.g095033.t1.1
g9402	N/A
g2823	Cre02.g143267.t1.1
g1276	Cre01.g066917.t1.1
g10778	N/A
g3050	N/A
g7343	Cre07.g317601.t1.1
g1849	Cre02.g095075.t1.1
g11837	N/A
g12877	N/A
g3236	N/A
g9819	Cre09.g395806.t1.1
g16861	Cre16.g689871.t1.1
g17150	Cre17.g707950.t1.2
g15692	Cre16.g648350.t1.1
g11154	N/A
g9897	Cre09.g398623.t1.1
g15610	N/A
g14317	N/A
g13254	N/A
g5976	Cre06.g266250.t1.2
g15181	Cre14.g630376.t1.1
g6050	N/A
g3595	N/A
g86	Cre01.g003524.t1.1
g4850	N/A
g14873	Cre14.g617276.t1.1
g9395	N/A
g12028	N/A
g7666	N/A
g17347	N/A
g6666	N/A
g179	N/A
g234	N/A
g16467	N/A
g15109	Cre14.g627422.t1.1
g13173	N/A
g4662	N/A
g4716	N/A
g2107	N/A
g10016	Cre09.g402367.t1.1
g8521	Cre08.g363837.t1.1
g9080	N/A
g3359	N/A
g12167	N/A
g15477	Cre15.g641901.t1.1
g13116	N/A
g5629	N/A
g7442	Cre07.g322050.t1.2
g4365	Cre03.g199871.t1.1
g10991	N/A
g5724	N/A
g4517	N/A
g4028	N/A
g7517	N/A
g5003	N/A
g14409	N/A
g12076	N/A
g3400	N/A
g7241	N/A
g6269	Cre06.g278123.t1.1
g7754	N/A
g819	Cre01.g036451.t1.1
g5466	N/A
g15329	N/A
g17682	N/A
g13266	Cre12.g539204.t1.1
g16270	Cre16.g668400.t1.2
g374	N/A
g6648	N/A
g15681	N/A
g4398	Cre03.g203569.t1.1
g4504	N/A
g14030	N/A
g13795	Cre12.g545177.t1.1
g3398	N/A
g17375	N/A
g1427	N/A
g7038	N/A
g2014	N/A
g9997	Cre09.g401663.t1.1
g1600	Cre02.g086326.t1.1
g16471	N/A
g8805	N/A
g8546	N/A
g5304	N/A
g12373	Cre12.g509001.t1.1
g3026	N/A
g7922	N/A
g12154	N/A
g12948	Cre12.g526051.t1.1
g11850	N/A
g6401	Cre06.g278260.t1.1
g2522	N/A
g11158	N/A
g12959	Cre12.g526388.t1.1
g771	N/A
g9923	Cre09.g399589.t1.1
g5229	N/A
g17675	N/A
g11796	N/A
g3965	N/A
g427	N/A
g3185	N/A
g6926	Cre06.g299476.t1.1
g13308	N/A
g2597	Cre02.g144005.t1.1
g139	N/A
g15900	N/A
g2374	N/A
g5843	N/A
g5670	N/A
g16352	N/A
g13509	N/A
g17201	N/A
g11055	N/A
g7068	N/A
g10142	N/A
g1611	N/A
g6986	N/A
g12784	Cre12.g518450.t1.2
g13309	N/A
g4132	N/A
g16100	Cre16.g667057.t1.1
g8963	N/A
g17417	N/A
g1032	Cre01.g046052.t1.1
g17218	N/A
g2315	N/A
g8299	Cre07.g356970.t2.1, Cre07.g356970.t1.1
g15348	N/A
g5850	N/A
g10787	N/A
g2900	Cre03.g144727.t1.1
g8863	N/A
g7709	N/A
g7660	Cre07.g329300.t1.2
g8308	N/A
g15286	N/A
g8961	N/A
g1745	Cre02.g092983.t1.1
g9694	Cre09.g391393.t1.1
g6821	N/A
g1085	N/A
g11799	N/A
g4615	Cre04.g217977.t1.1
g8360	N/A
g1419	N/A
g5300	N/A
g9914	Cre09.g399252.t1.1
g7758	Cre07.g333605.t1.1
g1571	N/A
g10092	N/A
g5406	Cre05.g235144.t1.1
g11946	Cre11.g481126.t1.1, Cre11.g481126.t2.1
g17026	N/A
g11235	N/A
g11598	Cre11.g467668.t1.1
g5378	Cre05.g234659.t1.1
g3062	N/A
g16518	Cre16.g679600.t1.2
g10247	N/A
g4377	Cre03.g201215.t1.1
g13861	Cre13.g563326.t1.1
g16178	N/A
g17460	N/A
g5813	N/A
g3649	N/A
g16226	Cre16.g670150.t1.1
g15945	N/A
g9067	N/A
g8899	N/A
g5931	N/A
g5687	Cre06.g253902.t1.1
g4666	Cre04.g215250.t1.1
g13039	N/A
g16850	Cre16.g688638.t1.1
g15466	N/A
g9572	Cre09.g386912.t1.1
g3388	N/A
g16612	N/A
g2827	Cre02.g143347.t2.1, Cre02.g143347.t1.1
g12804	N/A
g6788	Cre06.g293051.t1.1
g2262	N/A
g4849	N/A
g9436	N/A
g4724	N/A
g5161	Cre05.g248550.t1.1
g379	N/A
g1974	N/A
g7213	N/A
g14231	N/A
g6376	Cre06.g278234.t1.1
g4012	N/A
g6736	Cre06.g290400.t1.1, Cre06.g290400.t2.1
g10170	N/A
g1933	N/A
g15380	N/A
g6144	N/A
g11037	N/A
g8284	Cre07.g356316.t1.1
g2509	N/A
g14586	Cre13.g604650.t2.1, Cre13.g604650.t1.2
g14233	N/A
g15202	Cre14.g630895.t2.1, Cre14.g630895.t1.1
g2232	N/A
g9689	Cre09.g391208.t1.1
g17065	N/A
g2110	N/A
g3271	N/A
g7415	N/A
g4814	N/A
g17707	N/A
g12242	N/A
g17008	Cre17.g701551.t1.1
g138	Cre01.g005701.t2.1, Cre01.g005701.t1.2
g15874	N/A
g11674	Cre11.g467744.t1.1
g7292	N/A
g12162	Cre12.g491100.t1.2
g10020	Cre09.g402515.t1.1
g15001	N/A
g169	Cre01.g006656.t1.1
g3931	N/A
g1961	Cre02.g096551.t1.1
g16224	N/A
g2991	Cre03.g146527.t1.1
g1371	N/A
g172	N/A
g6581	N/A
g5646	N/A
g8326	N/A
g4761	N/A
g4456	Cre03.g209841.t1.1
g8457	N/A
g7346	N/A
g15322	N/A
g7731	N/A
g4038	N/A
g4657	N/A
g10063	N/A
g16669	N/A
g12271	Cre12.g486252.t1.1
g8298	N/A
g4996	Cre04.g228350.t1.1
g6587	N/A
g14533	N/A
g5905	N/A
g9411	N/A
g15252	Cre14.g632799.t1.1
g17492	N/A
g17168	Cre17.g708650.t1.2
g8194	N/A
g12194	N/A
g13278	N/A
g9520	N/A
g16871	Cre16.g690991.t2.1, Cre16.g690991.t1.1
g4725	N/A
g287	N/A
g6701	N/A
g1095	N/A
g11325	N/A
g17188	N/A
g4950	N/A
g2000	N/A
g14066	N/A
g13121	N/A
g11098	Cre10.g451752.t1.1
g6224	N/A
g17154	N/A
g5311	N/A
g1399	N/A
g4427	Cre03.g206705.t1.1
g9248	N/A
g15805	Cre16.g653601.t1.1
g16128	N/A
g16782	Cre16.g681014.t1.1
g123	N/A
g15543	Cre16.g653651.t1.1
g15509	Cre15.g643702.t1.1
